[2026-06-25 19:28:42] system info:
    hostname: i305
    platform: Linux-6.8.0-83-generic-x86_64-with-glibc2.35
    python: 3.10.12
    torch: 2.9.1+cu128
    world_size: 8
    cuda: 12.8
    cudnn: 91002
    gpu_name: NVIDIA B200
    gpus_visible: 8
    gpu_mem_gib: 178.35
    gpu_capability: 10.0
    gpu_sm_count: 148
    nvidia_driver: 580.82.07
    cpu_affinity: 64
    cpu_cores_logical: 768
    cpu_cores_physical: 384
    ram_total_gib: 3022.95
    ram_available_gib: 2940.91
[2026-06-25 19:28:42] GPU-hour budget: 192 GPU-h on 8 ranks => wall-clock cutoff 24.000h (clock starts after step 0; checked every step).
[2026-06-26 00:30:21] step 002439 | loss 0.351782 | lrm 1.0000 | dt_ms 6877.5
[2026-06-26 00:30:28] step 002440 | loss 0.322978 | lrm 1.0000 | dt_ms 6978.2
[2026-06-26 00:30:35] step 002441 | loss 0.523966 | lrm 1.0000 | dt_ms 6898.7
[2026-06-26 00:30:42] step 002442 | loss 0.317188 | lrm 1.0000 | dt_ms 7196.3
[2026-06-26 00:30:49] step 002443 | loss 0.319204 | lrm 1.0000 | dt_ms 6879.4
[2026-06-26 00:30:56] step 002444 | loss 0.377392 | lrm 1.0000 | dt_ms 6863.4
[2026-06-26 00:31:03] step 002445 | loss 0.421124 | lrm 1.0000 | dt_ms 7066.3
[2026-06-26 00:31:10] step 002446 | loss 0.483454 | lrm 1.0000 | dt_ms 7030.1
[2026-06-26 00:31:17] step 002447 | loss 0.526336 | lrm 1.0000 | dt_ms 6806.1
[2026-06-26 00:31:24] step 002448 | loss 0.312951 | lrm 1.0000 | dt_ms 6786.2
[2026-06-26 00:31:31] step 002449 | loss 0.427057 | lrm 1.0000 | dt_ms 7173.8
[2026-06-26 00:31:38] step 002450 | loss 0.319108 | lrm 1.0000 | dt_ms 6880.7
[2026-06-26 00:31:45] step 002451 | loss 0.325424 | lrm 1.0000 | dt_ms 7100.5
[2026-06-26 00:31:52] step 002452 | loss 0.677762 | lrm 1.0000 | dt_ms 6960.7
[2026-06-26 00:31:59] step 002453 | loss 0.428727 | lrm 1.0000 | dt_ms 6774.3
[2026-06-26 00:32:05] step 002454 | loss 0.290446 | lrm 1.0000 | dt_ms 6781.5
[2026-06-26 00:32:13] step 002455 | loss 0.294856 | lrm 1.0000 | dt_ms 7951.4
[2026-06-26 00:32:20] step 002456 | loss 0.105318 | lrm 1.0000 | dt_ms 7030.1
[2026-06-26 00:32:27] step 002457 | loss 0.372703 | lrm 1.0000 | dt_ms 6847.1
[2026-06-26 00:32:34] step 002458 | loss 0.480016 | lrm 1.0000 | dt_ms 6984.9
[2026-06-26 00:32:41] step 002459 | loss 0.646245 | lrm 1.0000 | dt_ms 7132.3
[2026-06-26 00:32:48] step 002460 | loss 0.605069 | lrm 1.0000 | dt_ms 7094.2
[2026-06-26 00:32:55] step 002461 | loss 0.413845 | lrm 1.0000 | dt_ms 6791.3
[2026-06-26 00:33:02] step 002462 | loss 0.326013 | lrm 1.0000 | dt_ms 6871.2
[2026-06-26 00:33:09] step 002463 | loss 0.279503 | lrm 1.0000 | dt_ms 6805.5
[2026-06-26 00:33:16] step 002464 | loss 0.318516 | lrm 1.0000 | dt_ms 6927.9
[2026-06-26 00:33:23] step 002465 | loss 0.288452 | lrm 1.0000 | dt_ms 7036.1
[2026-06-26 00:33:30] step 002466 | loss 0.289564 | lrm 1.0000 | dt_ms 7262.1
[2026-06-26 00:33:37] step 002467 | loss 0.531906 | lrm 1.0000 | dt_ms 6832.5
[2026-06-26 00:33:44] step 002468 | loss 0.590376 | lrm 1.0000 | dt_ms 6867.8
[2026-06-26 00:33:51] step 002469 | loss 0.419167 | lrm 1.0000 | dt_ms 7074.0
[2026-06-26 00:33:58] step 002470 | loss 0.376411 | lrm 1.0000 | dt_ms 6776.5
[2026-06-26 00:34:05] step 002471 | loss 0.460577 | lrm 1.0000 | dt_ms 6873.5
[2026-06-26 00:34:12] step 002472 | loss 0.356110 | lrm 1.0000 | dt_ms 7025.9
[2026-06-26 00:34:18] step 002473 | loss 0.383574 | lrm 1.0000 | dt_ms 6824.8
[2026-06-26 00:35:23] step 002474 | loss 0.558348 | lrm 1.0000 | dt_ms 64738.9
[2026-06-26 00:35:30] step 002475 | loss 0.692836 | lrm 1.0000 | dt_ms 6737.2
[2026-06-26 00:35:37] step 002476 | loss 0.267677 | lrm 1.0000 | dt_ms 6960.1
[2026-06-26 00:35:44] step 002477 | loss 0.400675 | lrm 1.0000 | dt_ms 7247.1
[2026-06-26 00:35:51] step 002478 | loss 0.415711 | lrm 1.0000 | dt_ms 6812.1
[2026-06-26 00:35:58] step 002479 | loss 0.354897 | lrm 1.0000 | dt_ms 6729.5
[2026-06-26 00:36:05] step 002480 | loss 0.249639 | lrm 1.0000 | dt_ms 6904.4
[2026-06-26 00:36:12] step 002481 | loss 0.410650 | lrm 1.0000 | dt_ms 7083.6
[2026-06-26 00:36:19] step 002482 | loss 0.650157 | lrm 1.0000 | dt_ms 7039.8
[2026-06-26 00:36:25] step 002483 | loss 0.367852 | lrm 1.0000 | dt_ms 6829.6
[2026-06-26 00:36:32] step 002484 | loss 0.259049 | lrm 1.0000 | dt_ms 6685.3
[2026-06-26 00:36:39] step 002485 | loss 0.425122 | lrm 1.0000 | dt_ms 6802.9
[2026-06-26 00:36:46] step 002486 | loss 0.607193 | lrm 1.0000 | dt_ms 6946.2
[2026-06-26 00:36:53] step 002487 | loss 0.707142 | lrm 1.0000 | dt_ms 6906.4
[2026-06-26 00:37:00] step 002488 | loss 0.305782 | lrm 1.0000 | dt_ms 6987.3
[2026-06-26 00:37:07] step 002489 | loss 0.421961 | lrm 1.0000 | dt_ms 6776.4
[2026-06-26 00:37:14] step 002490 | loss 0.332368 | lrm 1.0000 | dt_ms 6987.3
[2026-06-26 00:37:21] step 002491 | loss 0.340325 | lrm 1.0000 | dt_ms 7075.5
[2026-06-26 00:37:28] step 002492 | loss 0.348034 | lrm 1.0000 | dt_ms 6938.0
[2026-06-26 00:37:35] step 002493 | loss 0.414008 | lrm 1.0000 | dt_ms 7198.9
[2026-06-26 00:37:41] step 002494 | loss 0.418344 | lrm 1.0000 | dt_ms 6688.8
[2026-06-26 00:37:48] step 002495 | loss 0.423174 | lrm 1.0000 | dt_ms 7012.1
[2026-06-26 00:37:56] step 002496 | loss 0.608490 | lrm 1.0000 | dt_ms 7041.0
[2026-06-26 00:38:03] step 002497 | loss 0.635303 | lrm 1.0000 | dt_ms 6990.1
[2026-06-26 00:38:09] step 002498 | loss 0.363223 | lrm 1.0000 | dt_ms 6922.9
[2026-06-26 00:38:16] step 002499 | loss 0.436035 | lrm 1.0000 | dt_ms 6879.5
[2026-06-26 00:38:23] step 002500 | loss 0.340512 | lrm 1.0000 | dt_ms 6955.3
[2026-06-26 00:38:30] step 002501 | loss 0.333143 | lrm 1.0000 | dt_ms 7120.1
[2026-06-26 00:38:37] step 002502 | loss 0.468870 | lrm 1.0000 | dt_ms 6835.1
[2026-06-26 00:38:44] step 002503 | loss 0.658540 | lrm 1.0000 | dt_ms 7250.8
[2026-06-26 00:38:51] step 002504 | loss 0.311654 | lrm 1.0000 | dt_ms 6805.0
[2026-06-26 00:38:58] step 002505 | loss 0.213460 | lrm 1.0000 | dt_ms 7001.4
[2026-06-26 00:39:05] step 002506 | loss 0.333726 | lrm 1.0000 | dt_ms 6827.2
[2026-06-26 00:39:12] step 002507 | loss 0.223776 | lrm 1.0000 | dt_ms 6755.5
[2026-06-26 00:39:19] step 002508 | loss 0.379867 | lrm 1.0000 | dt_ms 7171.2
[2026-06-26 00:39:26] step 002509 | loss 0.446061 | lrm 1.0000 | dt_ms 6865.4
[2026-06-26 00:39:33] step 002510 | loss 0.411158 | lrm 1.0000 | dt_ms 7129.8
[2026-06-26 00:39:40] step 002511 | loss 0.545226 | lrm 1.0000 | dt_ms 7026.3
[2026-06-26 00:39:47] step 002512 | loss 0.488023 | lrm 1.0000 | dt_ms 6803.9
[2026-06-26 00:39:54] step 002513 | loss 0.391556 | lrm 1.0000 | dt_ms 6835.4
[2026-06-26 00:40:01] step 002514 | loss 0.343014 | lrm 1.0000 | dt_ms 7006.8
[2026-06-26 00:40:07] step 002515 | loss 0.312823 | lrm 1.0000 | dt_ms 6778.0
[2026-06-26 00:40:14] step 002516 | loss 0.481490 | lrm 1.0000 | dt_ms 6929.3
[2026-06-26 00:40:21] step 002517 | loss 0.536319 | lrm 1.0000 | dt_ms 6743.3
[2026-06-26 00:40:28] step 002518 | loss 0.558997 | lrm 1.0000 | dt_ms 7125.2
[2026-06-26 00:40:35] step 002519 | loss 0.408465 | lrm 1.0000 | dt_ms 6786.5
[2026-06-26 00:40:42] step 002520 | loss 0.369147 | lrm 1.0000 | dt_ms 7071.4
[2026-06-26 00:40:49] step 002521 | loss 0.325183 | lrm 1.0000 | dt_ms 7104.5
[2026-06-26 00:40:56] step 002522 | loss 0.245405 | lrm 1.0000 | dt_ms 6811.6
[2026-06-26 00:41:03] step 002523 | loss 0.378910 | lrm 1.0000 | dt_ms 7080.7
[2026-06-26 00:41:10] step 002524 | loss 0.366344 | lrm 1.0000 | dt_ms 6857.1
[2026-06-26 00:41:17] step 002525 | loss 0.586930 | lrm 1.0000 | dt_ms 6771.6
[2026-06-26 00:41:24] step 002526 | loss 0.563599 | lrm 1.0000 | dt_ms 6857.3
[2026-06-26 00:41:31] step 002527 | loss 0.132705 | lrm 1.0000 | dt_ms 7049.1
[2026-06-26 00:41:38] step 002528 | loss 0.395447 | lrm 1.0000 | dt_ms 6905.8
[2026-06-26 00:41:44] step 002529 | loss 0.401551 | lrm 1.0000 | dt_ms 6718.7
[2026-06-26 00:41:52] step 002530 | loss 0.317350 | lrm 1.0000 | dt_ms 7219.3
[2026-06-26 00:41:58] step 002531 | loss 0.391924 | lrm 1.0000 | dt_ms 6746.4
[2026-06-26 00:42:05] step 002532 | loss 0.512428 | lrm 1.0000 | dt_ms 7030.5
[2026-06-26 00:42:12] step 002533 | loss 0.517234 | lrm 1.0000 | dt_ms 7091.9
[2026-06-26 00:42:20] step 002534 | loss 0.389106 | lrm 1.0000 | dt_ms 7349.8
[2026-06-26 00:42:27] step 002535 | loss 0.429031 | lrm 1.0000 | dt_ms 6851.4
[2026-06-26 00:42:34] step 002536 | loss 0.327595 | lrm 1.0000 | dt_ms 7006.9
[2026-06-26 00:42:40] step 002537 | loss 0.313964 | lrm 1.0000 | dt_ms 6633.3
[2026-06-26 00:42:47] step 002538 | loss 0.459656 | lrm 1.0000 | dt_ms 7040.5
[2026-06-26 00:42:54] step 002539 | loss 0.551360 | lrm 1.0000 | dt_ms 6910.3
[2026-06-26 00:43:01] step 002540 | loss 0.303541 | lrm 1.0000 | dt_ms 6813.3
[2026-06-26 00:43:08] step 002541 | loss 0.383809 | lrm 1.0000 | dt_ms 6875.2
[2026-06-26 00:43:15] step 002542 | loss 0.404218 | lrm 1.0000 | dt_ms 7014.7
[2026-06-26 00:43:22] step 002543 | loss 0.357341 | lrm 1.0000 | dt_ms 6874.0
[2026-06-26 00:43:29] step 002544 | loss 0.358758 | lrm 1.0000 | dt_ms 6830.8
[2026-06-26 00:43:35] step 002545 | loss 0.360875 | lrm 1.0000 | dt_ms 6700.5
[2026-06-26 00:43:42] step 002546 | loss 0.289699 | lrm 1.0000 | dt_ms 6819.3
[2026-06-26 00:43:49] step 002547 | loss 0.532653 | lrm 1.0000 | dt_ms 6893.2
[2026-06-26 00:43:56] step 002548 | loss 0.668828 | lrm 1.0000 | dt_ms 7149.7
[2026-06-26 00:44:03] step 002549 | loss 0.700315 | lrm 1.0000 | dt_ms 6901.1
[2026-06-26 00:44:10] step 002550 | loss 0.345240 | lrm 1.0000 | dt_ms 6968.5
[2026-06-26 00:44:17] step 002551 | loss 0.373102 | lrm 1.0000 | dt_ms 6837.2
[2026-06-26 00:44:24] step 002552 | loss 0.453281 | lrm 1.0000 | dt_ms 6953.4
[2026-06-26 00:44:31] step 002553 | loss 0.360163 | lrm 1.0000 | dt_ms 7118.0
[2026-06-26 00:44:38] step 002554 | loss 0.384308 | lrm 1.0000 | dt_ms 7046.5
[2026-06-26 00:44:45] step 002555 | loss 0.656153 | lrm 1.0000 | dt_ms 6845.6
[2026-06-26 00:44:52] step 002556 | loss 0.437053 | lrm 1.0000 | dt_ms 7055.2
[2026-06-26 00:44:59] step 002557 | loss 0.489579 | lrm 1.0000 | dt_ms 7082.3
[2026-06-26 00:45:06] step 002558 | loss 0.458851 | lrm 1.0000 | dt_ms 6814.8
[2026-06-26 00:45:13] step 002559 | loss 0.476813 | lrm 1.0000 | dt_ms 6798.3
[2026-06-26 00:45:20] step 002560 | loss 0.430158 | lrm 1.0000 | dt_ms 7439.1
[2026-06-26 00:45:27] step 002561 | loss 0.561222 | lrm 1.0000 | dt_ms 7030.2
[2026-06-26 00:45:34] step 002562 | loss 0.426773 | lrm 1.0000 | dt_ms 6969.7
[2026-06-26 00:45:41] step 002563 | loss 0.423998 | lrm 1.0000 | dt_ms 7126.3
[2026-06-26 00:45:48] step 002564 | loss 0.382920 | lrm 1.0000 | dt_ms 6906.2
[2026-06-26 00:45:55] step 002565 | loss 0.563602 | lrm 1.0000 | dt_ms 6902.6
[2026-06-26 00:46:02] step 002566 | loss 0.465890 | lrm 1.0000 | dt_ms 6765.4
[2026-06-26 00:46:09] step 002567 | loss 0.519233 | lrm 1.0000 | dt_ms 7116.0
[2026-06-26 00:46:16] step 002568 | loss 0.674227 | lrm 1.0000 | dt_ms 6863.6
[2026-06-26 00:46:22] step 002569 | loss 0.598175 | lrm 1.0000 | dt_ms 6753.1
[2026-06-26 00:46:30] step 002570 | loss 0.254839 | lrm 1.0000 | dt_ms 7040.2
[2026-06-26 00:46:37] step 002571 | loss 0.561596 | lrm 1.0000 | dt_ms 7060.5
[2026-06-26 00:46:43] step 002572 | loss 0.588761 | lrm 1.0000 | dt_ms 6824.1
[2026-06-26 00:46:50] step 002573 | loss 0.381645 | lrm 1.0000 | dt_ms 6868.8
[2026-06-26 00:46:57] step 002574 | loss 0.342089 | lrm 1.0000 | dt_ms 6736.7
[2026-06-26 00:47:04] step 002575 | loss 0.615241 | lrm 1.0000 | dt_ms 6752.1
[2026-06-26 00:47:11] step 002576 | loss 0.565947 | lrm 1.0000 | dt_ms 6817.2
[2026-06-26 00:47:18] step 002577 | loss 0.368598 | lrm 1.0000 | dt_ms 7058.3
[2026-06-26 00:47:24] step 002578 | loss 0.290768 | lrm 1.0000 | dt_ms 6754.0
[2026-06-26 00:47:31] step 002579 | loss 0.318750 | lrm 1.0000 | dt_ms 7027.2
[2026-06-26 00:47:38] step 002580 | loss 0.453012 | lrm 1.0000 | dt_ms 6905.9
[2026-06-26 00:47:45] step 002581 | loss 0.267687 | lrm 1.0000 | dt_ms 6703.9
[2026-06-26 00:47:52] step 002582 | loss 0.613491 | lrm 1.0000 | dt_ms 6654.1
[2026-06-26 00:47:59] step 002583 | loss 0.478154 | lrm 1.0000 | dt_ms 7043.9
[2026-06-26 00:48:06] step 002584 | loss 0.322504 | lrm 1.0000 | dt_ms 6829.3
[2026-06-26 00:48:12] step 002585 | loss 0.330615 | lrm 1.0000 | dt_ms 6796.7
[2026-06-26 00:48:19] step 002586 | loss 0.380317 | lrm 1.0000 | dt_ms 6829.8
[2026-06-26 00:48:26] step 002587 | loss 0.339393 | lrm 1.0000 | dt_ms 7019.9
[2026-06-26 00:48:33] step 002588 | loss 0.259104 | lrm 1.0000 | dt_ms 6876.5
[2026-06-26 00:48:40] step 002589 | loss 0.345725 | lrm 1.0000 | dt_ms 6773.2
[2026-06-26 00:48:47] step 002590 | loss 0.467621 | lrm 1.0000 | dt_ms 6807.0
[2026-06-26 00:48:54] step 002591 | loss 0.349821 | lrm 1.0000 | dt_ms 7176.5
[2026-06-26 00:49:01] step 002592 | loss 0.365072 | lrm 1.0000 | dt_ms 6837.6
[2026-06-26 00:49:08] step 002593 | loss 0.423149 | lrm 1.0000 | dt_ms 6960.0
[2026-06-26 00:49:14] step 002594 | loss 0.525484 | lrm 1.0000 | dt_ms 6781.4
[2026-06-26 00:49:22] step 002595 | loss 0.390677 | lrm 1.0000 | dt_ms 7149.8
[2026-06-26 00:49:28] step 002596 | loss 0.391334 | lrm 1.0000 | dt_ms 6765.9
[2026-06-26 00:49:35] step 002597 | loss 0.338405 | lrm 1.0000 | dt_ms 6864.7
[2026-06-26 00:49:42] step 002598 | loss 0.460447 | lrm 1.0000 | dt_ms 6701.4
[2026-06-26 00:49:49] step 002599 | loss 0.590604 | lrm 1.0000 | dt_ms 6963.4
[2026-06-26 00:49:56] step 002600 | loss 0.304283 | lrm 1.0000 | dt_ms 6968.6
[2026-06-26 00:50:03] step 002601 | loss 0.328246 | lrm 1.0000 | dt_ms 6888.3
[2026-06-26 00:50:10] step 002602 | loss 0.353282 | lrm 1.0000 | dt_ms 6791.2
[2026-06-26 00:50:16] step 002603 | loss 0.462870 | lrm 1.0000 | dt_ms 6827.4
[2026-06-26 00:50:23] step 002604 | loss 0.465837 | lrm 1.0000 | dt_ms 7077.3
[2026-06-26 00:50:30] step 002605 | loss 0.341689 | lrm 1.0000 | dt_ms 6855.2
[2026-06-26 00:50:37] step 002606 | loss 0.411541 | lrm 1.0000 | dt_ms 7057.4
[2026-06-26 00:50:44] step 002607 | loss 0.411791 | lrm 1.0000 | dt_ms 6878.7
[2026-06-26 00:50:51] step 002608 | loss 0.463705 | lrm 1.0000 | dt_ms 6854.8
[2026-06-26 00:50:58] step 002609 | loss 0.387518 | lrm 1.0000 | dt_ms 6651.3
[2026-06-26 00:51:05] step 002610 | loss 0.493137 | lrm 1.0000 | dt_ms 6796.4
[2026-06-26 00:51:11] step 002611 | loss 0.698062 | lrm 1.0000 | dt_ms 6766.3
[2026-06-26 00:51:18] step 002612 | loss 0.443075 | lrm 1.0000 | dt_ms 6733.7
[2026-06-26 00:51:25] step 002613 | loss 0.331557 | lrm 1.0000 | dt_ms 7216.8
[2026-06-26 00:51:32] step 002614 | loss 0.435836 | lrm 1.0000 | dt_ms 6827.2
[2026-06-26 00:51:39] step 002615 | loss 0.479862 | lrm 1.0000 | dt_ms 7168.3
[2026-06-26 00:51:46] step 002616 | loss 0.374074 | lrm 1.0000 | dt_ms 6879.2
[2026-06-26 00:51:53] step 002617 | loss 0.439738 | lrm 1.0000 | dt_ms 6882.9
[2026-06-26 00:52:00] step 002618 | loss 0.286143 | lrm 1.0000 | dt_ms 6828.0
[2026-06-26 00:52:07] step 002619 | loss 0.359092 | lrm 1.0000 | dt_ms 6937.5
[2026-06-26 00:52:14] step 002620 | loss 0.367091 | lrm 1.0000 | dt_ms 6967.7
[2026-06-26 00:52:21] step 002621 | loss 0.641491 | lrm 1.0000 | dt_ms 6989.9
[2026-06-26 00:52:28] step 002622 | loss 0.564458 | lrm 1.0000 | dt_ms 6895.1
[2026-06-26 00:52:35] step 002623 | loss 0.435319 | lrm 1.0000 | dt_ms 6887.5
[2026-06-26 00:52:41] step 002624 | loss 0.331853 | lrm 1.0000 | dt_ms 6823.2
[2026-06-26 00:52:48] step 002625 | loss 0.324842 | lrm 1.0000 | dt_ms 6820.6
[2026-06-26 00:52:55] step 002626 | loss 0.609677 | lrm 1.0000 | dt_ms 6748.6
[2026-06-26 00:53:02] step 002627 | loss 0.596176 | lrm 1.0000 | dt_ms 7037.6
[2026-06-26 00:53:09] step 002628 | loss 0.563053 | lrm 1.0000 | dt_ms 6821.5
[2026-06-26 00:53:16] step 002629 | loss 0.388995 | lrm 1.0000 | dt_ms 6874.6
[2026-06-26 00:53:23] step 002630 | loss 0.441635 | lrm 1.0000 | dt_ms 7096.1
[2026-06-26 00:53:30] step 002631 | loss 0.515662 | lrm 1.0000 | dt_ms 6905.9
[2026-06-26 00:53:37] step 002632 | loss 0.332900 | lrm 1.0000 | dt_ms 6992.5
[2026-06-26 00:53:43] step 002633 | loss 0.389217 | lrm 1.0000 | dt_ms 6572.7
[2026-06-26 00:53:50] step 002634 | loss 0.675835 | lrm 1.0000 | dt_ms 6745.5
[2026-06-26 00:53:57] step 002635 | loss 0.586744 | lrm 1.0000 | dt_ms 6833.4
[2026-06-26 00:54:04] step 002636 | loss 0.568475 | lrm 1.0000 | dt_ms 7018.8
[2026-06-26 00:54:11] step 002637 | loss 0.439356 | lrm 1.0000 | dt_ms 6949.1
[2026-06-26 00:54:18] step 002638 | loss 0.402388 | lrm 1.0000 | dt_ms 6822.9
[2026-06-26 00:54:24] step 002639 | loss 0.441429 | lrm 1.0000 | dt_ms 6793.6
[2026-06-26 00:54:31] step 002640 | loss 0.387185 | lrm 1.0000 | dt_ms 6943.0
[2026-06-26 00:54:38] step 002641 | loss 0.465659 | lrm 1.0000 | dt_ms 6912.2
[2026-06-26 00:54:45] step 002642 | loss 0.532433 | lrm 1.0000 | dt_ms 7114.8
[2026-06-26 00:54:52] step 002643 | loss 0.478647 | lrm 1.0000 | dt_ms 7144.6
[2026-06-26 00:54:59] step 002644 | loss 0.352657 | lrm 1.0000 | dt_ms 6914.2
[2026-06-26 00:55:06] step 002645 | loss 0.324352 | lrm 1.0000 | dt_ms 6976.4
[2026-06-26 00:55:13] step 002646 | loss 0.362130 | lrm 1.0000 | dt_ms 6782.1
[2026-06-26 00:55:20] step 002647 | loss 0.398292 | lrm 1.0000 | dt_ms 6573.7
[2026-06-26 00:55:27] step 002648 | loss 0.577158 | lrm 1.0000 | dt_ms 6782.8
[2026-06-26 00:55:33] step 002649 | loss 0.573329 | lrm 1.0000 | dt_ms 6869.3
[2026-06-26 00:55:40] step 002650 | loss 0.370442 | lrm 1.0000 | dt_ms 7004.5
[2026-06-26 00:55:47] step 002651 | loss 0.400183 | lrm 1.0000 | dt_ms 6865.0
[2026-06-26 00:55:54] step 002652 | loss 0.435015 | lrm 1.0000 | dt_ms 7091.7
[2026-06-26 00:56:01] step 002653 | loss 0.210685 | lrm 1.0000 | dt_ms 6769.9
[2026-06-26 00:56:08] step 002654 | loss 0.393143 | lrm 1.0000 | dt_ms 6591.9
[2026-06-26 00:56:15] step 002655 | loss 0.627100 | lrm 1.0000 | dt_ms 6863.2
[2026-06-26 00:56:21] step 002656 | loss 0.581723 | lrm 1.0000 | dt_ms 6854.1
[2026-06-26 00:56:28] step 002657 | loss 0.272439 | lrm 1.0000 | dt_ms 6934.5
[2026-06-26 00:56:35] step 002658 | loss 0.341043 | lrm 1.0000 | dt_ms 7117.4
[2026-06-26 00:56:42] step 002659 | loss 0.361236 | lrm 1.0000 | dt_ms 6818.6
[2026-06-26 00:56:52] step 002660 | loss 0.335484 | lrm 1.0000 | dt_ms 9460.6
[2026-06-26 00:57:14] step 002661 | loss 0.737021 | lrm 1.0000 | dt_ms 22011.7
[2026-06-26 00:57:21] step 002662 | loss 0.538950 | lrm 1.0000 | dt_ms 6953.0
[2026-06-26 00:57:28] step 002663 | loss 0.317548 | lrm 1.0000 | dt_ms 6770.2
[2026-06-26 00:57:35] step 002664 | loss 0.347912 | lrm 1.0000 | dt_ms 7414.4
[2026-06-26 00:57:42] step 002665 | loss 0.322057 | lrm 1.0000 | dt_ms 6919.2
[2026-06-26 00:57:49] step 002666 | loss 0.528290 | lrm 1.0000 | dt_ms 7000.8
[2026-06-26 00:57:56] step 002667 | loss 0.480527 | lrm 1.0000 | dt_ms 7160.2
[2026-06-26 00:58:03] step 002668 | loss 0.246222 | lrm 1.0000 | dt_ms 7021.3
[2026-06-26 00:58:10] step 002669 | loss 0.348514 | lrm 1.0000 | dt_ms 6983.0
[2026-06-26 00:58:17] step 002670 | loss 0.627176 | lrm 1.0000 | dt_ms 6728.2
[2026-06-26 00:58:24] step 002671 | loss 0.569420 | lrm 1.0000 | dt_ms 6828.5
[2026-06-26 00:58:31] step 002672 | loss 0.442913 | lrm 1.0000 | dt_ms 7043.4
[2026-06-26 00:58:37] step 002673 | loss 0.426962 | lrm 1.0000 | dt_ms 6857.5
[2026-06-26 00:58:44] step 002674 | loss 0.348004 | lrm 1.0000 | dt_ms 6806.0
[2026-06-26 00:58:51] step 002675 | loss 0.382439 | lrm 1.0000 | dt_ms 6945.9
[2026-06-26 00:58:58] step 002676 | loss 0.684182 | lrm 1.0000 | dt_ms 6970.1
[2026-06-26 00:59:05] step 002677 | loss 0.373882 | lrm 1.0000 | dt_ms 6817.8
[2026-06-26 00:59:12] step 002678 | loss 0.393718 | lrm 1.0000 | dt_ms 6846.1
[2026-06-26 00:59:19] step 002679 | loss 0.376028 | lrm 1.0000 | dt_ms 6771.3
[2026-06-26 00:59:26] step 002680 | loss 0.313488 | lrm 1.0000 | dt_ms 6917.7
[2026-06-26 00:59:33] step 002681 | loss 0.636188 | lrm 1.0000 | dt_ms 6962.6
[2026-06-26 00:59:40] step 002682 | loss 0.353704 | lrm 1.0000 | dt_ms 7129.3
[2026-06-26 00:59:47] step 002683 | loss 0.573919 | lrm 1.0000 | dt_ms 6964.6
[2026-06-26 00:59:54] step 002684 | loss 0.526530 | lrm 1.0000 | dt_ms 7345.2
[2026-06-26 01:00:01] step 002685 | loss 0.350482 | lrm 1.0000 | dt_ms 7031.1
[2026-06-26 01:00:08] step 002686 | loss 0.368689 | lrm 1.0000 | dt_ms 6784.8
[2026-06-26 01:00:15] step 002687 | loss 0.332980 | lrm 1.0000 | dt_ms 7061.2
[2026-06-26 01:00:22] step 002688 | loss 0.404158 | lrm 1.0000 | dt_ms 6920.8
[2026-06-26 01:00:29] step 002689 | loss 0.357931 | lrm 1.0000 | dt_ms 6779.9
[2026-06-26 01:00:36] step 002690 | loss 0.539168 | lrm 1.0000 | dt_ms 7007.9
[2026-06-26 01:00:43] step 002691 | loss 0.256798 | lrm 1.0000 | dt_ms 7123.6
[2026-06-26 01:00:50] step 002692 | loss 0.527657 | lrm 1.0000 | dt_ms 7079.1
[2026-06-26 01:00:57] step 002693 | loss 0.330811 | lrm 1.0000 | dt_ms 6822.1
[2026-06-26 01:01:04] step 002694 | loss 0.394908 | lrm 1.0000 | dt_ms 7114.9
[2026-06-26 01:01:11] step 002695 | loss 0.766221 | lrm 1.0000 | dt_ms 6852.3
[2026-06-26 01:01:18] step 002696 | loss 0.585063 | lrm 1.0000 | dt_ms 7066.9
[2026-06-26 01:01:24] step 002697 | loss 0.521728 | lrm 1.0000 | dt_ms 6826.8
[2026-06-26 01:01:32] step 002698 | loss 0.447019 | lrm 1.0000 | dt_ms 7110.4
[2026-06-26 01:01:38] step 002699 | loss 0.321472 | lrm 1.0000 | dt_ms 6901.5
[2026-06-26 01:01:45] step 002700 | loss 0.345863 | lrm 1.0000 | dt_ms 6938.3
[2026-06-26 01:01:52] step 002701 | loss 0.341373 | lrm 1.0000 | dt_ms 6783.3
[2026-06-26 01:01:59] step 002702 | loss 0.408965 | lrm 1.0000 | dt_ms 6540.0
[2026-06-26 01:02:06] step 002703 | loss 0.314713 | lrm 1.0000 | dt_ms 7128.1
[2026-06-26 01:02:13] step 002704 | loss 0.385331 | lrm 1.0000 | dt_ms 6968.9
[2026-06-26 01:02:20] step 002705 | loss 0.616184 | lrm 1.0000 | dt_ms 7075.0
[2026-06-26 01:02:27] step 002706 | loss 0.558225 | lrm 1.0000 | dt_ms 6865.2
[2026-06-26 01:02:34] step 002707 | loss 0.337861 | lrm 1.0000 | dt_ms 6798.0
[2026-06-26 01:02:41] step 002708 | loss 0.402515 | lrm 1.0000 | dt_ms 7046.2
[2026-06-26 01:02:47] step 002709 | loss 0.417948 | lrm 1.0000 | dt_ms 6744.1
[2026-06-26 01:02:54] step 002710 | loss 0.412355 | lrm 1.0000 | dt_ms 6951.2
[2026-06-26 01:03:01] step 002711 | loss 0.407310 | lrm 1.0000 | dt_ms 6982.2
